user_id,status_id,created_at,text,source
8.78E+17,1.25E+18,2020-04-22T21:34:07Z,"Hi Dirk,
Could you please make your guide a bit more accessible? Some of our local authorities won't quite follow these complicated instructions.
Regards,
Exasperated https://t.co/h2yX5UcDcM",Twitter for Android
8.78E+17,1.25E+18,2020-04-23T16:34:42Z,"@ray_dublin your @dublinbusnews drivers need to be told, urgently, that people cycling may not be using cycle lanes in order to maintain social distance.

Regardless of that, this is criminal behaviour from your bus driver. https://t.co/ybqyrspedo",Twitter for Android
8.78E+17,1.25E+18,2020-04-26T00:36:42Z,"@PlasticPlanners @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Ireland in Irish is Éireann though. Also for the dustbin: ""the Republic"".",Twitter for Android
8.78E+17,1.25E+18,2020-04-25T22:27:33Z,@Ste_Mc_Lean Only for teachers.,Twitter for Android
8.78E+17,1.25E+18,2020-04-23T22:05:51Z,"We will bring this up at the next Zoom meeting of all 100,000+ ""Dublin cyclists"". https://t.co/X3blEe1D84",Twitter for Android
8.78E+17,1.25E+18,2020-04-21T21:16:56Z,"Paris are getting serious. We're cordoning off a few loading bays. Step it up Dublin, we need more ambition. https://t.co/gD2dQIk54f",Twitter for Android
8.78E+17,1.25E+18,2020-04-25T17:58:18Z,"Drivers: Stop trying to kill children.

That's it, that's the tweet. https://t.co/RRraj8dRA6",Twitter for Android
8.78E+17,1.25E+18,2020-04-22T23:32:26Z,@DvSchneid Already got it 😁 https://t.co/BPcgiErprY,Twitter for Android
8.78E+17,1.25E+18,2020-04-24T20:22:04Z,👀👀👀 OMG is that even legal? https://t.co/x2wERMKjOF,Twitter for Android
8.78E+17,1.25E+18,2020-04-23T16:37:21Z,"@ridelikeaturtle @novoRAIpid @dublinbusnews @GardaTraffic Marc, they will bury this in-house. Please go straight to the Gardai or call it into Traffic Watch.",Twitter for Android
8.78E+17,1.25E+18,2020-04-26T00:17:57Z,@PlasticPlanners @OConnorOisin @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling I think there's an annual tax in Singapore that means you'll only buy a car if you'll use it *a lot*. I.e. professional drivers.,Twitter for Android
8.78E+17,1.25E+18,2020-04-25T08:46:36Z,"@eisteacht We're not the decision-makers, Seán. We're just The Proclaimers.",Twitter for Android
8.78E+17,1.25E+18,2020-04-24T20:18:08Z,@IrishCycle You heard us.,Twitter for Android
8.78E+17,1.25E+18,2020-04-23T13:03:50Z,@dublincycling @jayhester Footpath too.,Twitter for Android
8.78E+17,1.25E+18,2020-04-25T13:11:38Z,@dublincycling @Gavoogle @DCCTraffic @CByrneGreen Cllr Cooney confirmed yesterday: https://t.co/SnZ60zozwa,Twitter for Android
8.78E+17,1.25E+18,2020-04-25T18:33:04Z,North Inner City rotharists. It's A Trap coffee shop of Denmark St thanking you for being 👌 https://t.co/2K2kcrb5hs,Twitter for Android
8.78E+17,1.25E+18,2020-04-24T14:20:52Z,"@streetsare4ppl If you remove the last 3 words of the headline, it still works.",Twitter for Android
8.78E+17,1.25E+18,2020-04-23T16:43:01Z,This is really great stuff from @Fingalcoco. Well done to the councillors and the Fingal staff for taking this initiative which shows the other Dublin local authorities what could/should be done. https://t.co/dqyKa2XjvR,Twitter for Android
8.78E+17,1.25E+18,2020-04-25T11:53:00Z,@Onyerbikedublin Oh we'll walk single file alright. https://t.co/8afh9uPNiK,Twitter Web App
8.78E+17,1.25E+18,2020-04-22T21:32:04Z,@NatashaHinwood @broccolidoggo Can't see original tweet?,Twitter for Android
8.78E+17,1.25E+18,2020-04-19T13:21:25Z,"@swamptin @hazechu @businessposthq @dublincycling It's hard to anything against a ""threat"" of legal action. Let's see whether Mr Smyth is serious or not.",Twitter for Android
8.78E+17,1.25E+18,2020-04-23T08:28:01Z,"Reason #326 to cycle: avoid killing bugs, help biodiversity. https://t.co/7zXc23TXH5",Twitter for Android
8.78E+17,1.25E+18,2020-04-25T16:37:14Z,"@io_eof Checking with doctors, you know, medical doctors now....",Twitter for Android
8.78E+17,1.25E+18,2020-04-26T08:57:09Z,Well this is a fantastic thread. https://t.co/0kanZjecnG,Twitter for Android
8.78E+17,1.25E+18,2020-04-23T16:36:43Z,"@novoRAIpid @dublinbusnews Marc, this is horrific and hope your nerves are ok after it. Please, for the safety of other people cycling can we ask that you:
1) Report this to Traffic Watch and let them know you have footage
2) Make a Subject Access Request from Dublin Bus (really easy, details on their site",Twitter for Android
8.78E+17,1.25E+18,2020-04-23T08:30:05Z,@Jossmo @stolenbikesdub Sorry to hear it Joss.,Twitter for Android
8.78E+17,1.25E+18,2020-04-19T12:59:17Z,@jayshi2105 @boughsofmolly @dublincycling Think Molly is in Belfast so would need help from an NI-based solicitor.,Twitter for Android
8.78E+17,1.25E+18,2020-04-23T13:08:09Z,"The ultimate betrayal. Parking your Range Rover in a cycle lane, on a footpath, on a corner... with a bike strapped to the back. https://t.co/rqdFtMFsPs",Twitter for Android
8.78E+17,1.25E+18,2020-04-25T23:46:37Z,Narrow medieval streets with no space for cycle lanes. https://t.co/DqiDCDQtqr https://t.co/A54AOtVwNz,Twitter for Android
8.78E+17,1.25E+18,2020-04-24T16:50:54Z,"As of Monday, we are demanding that everyone walk to work in order to tackle climate change. No exceptions.",Twitter for Android
8.78E+17,1.25E+18,2020-04-24T20:33:58Z,"If you thought this was real, please please start following medical advice from medical doctors. https://t.co/u8n9fOtKUB",Twitter for Android
432042425,1.25E+18,2020-04-26T07:46:40Z,"@AlanDub13 @IBIKEDublin @dublincycling ""Hello 999, I've just seen 3 men rob an ATM""
""I'm sorry sir, are *you* the ATM in question?""
""Uh... No...""
""Oh well in that case there's nothing we can do. I'd advise you to explain to the ATM that it can file a complaint itself""",Twitter for Android
432042425,1.25E+18,2020-04-20T20:26:26Z,@madebycliff @FastwayIre @dublincycling @IBIKEDublin Where could the even be delivering to there?!,Twitter for Android
249764697,1.25E+18,2020-04-26T06:40:03Z,"@IBIKEDublin @AlanDub13 That is how it started in NL: drivers killing too many children with their records driving.

https://t.co/nb1pMpC6n7",Twitter for Android
2390486108,1.25E+18,2020-04-26T05:52:42Z,@IBIKEDublin Its an eveyday given for cyclists here https://t.co/oCDRZtGo7v,Twitter for iPad
2522751528,1.25E+18,2020-04-26T00:54:40Z,"@PlasticPlanners @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Note that the ""Irish Republic"" was an unrecognised state that existed 1916-1922 and has a hint of IRA rabble-rouser about it when used in a modern context. The proper name of the state is ""Ireland"". ""Republic of Ireland"" is merely a description (and the name of the soccer team).",Twitter Web App
2522751528,1.25E+18,2020-04-26T01:36:07Z,@PlasticPlanners @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling That is so discriminatory against the Normans.,Twitter Web App
221433055,1.25E+18,2020-04-26T01:34:32Z,@PlasticPlanners @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Clearly yes there is overlap. Not least in how people identify themselves cf good friday agreement. But the country of Ireland calls itself just that. I think it's fair to use the word they recognise. No?,Twitter for Android
221433055,1.25E+18,2020-04-26T01:36:03Z,@PlasticPlanners @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Yes N Ireland is in team GB but not GB 🤔,Twitter for Android
221433055,1.25E+18,2020-04-26T01:13:13Z,"@PlasticPlanners @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Can't you just say ""Ireland"" (the nation) and ""northern Ireland"" (currently part of the Uk)?",Twitter for Android
19142612,1.25E+18,2020-04-26T00:59:26Z,@AlanDub13 @IBIKEDublin @dublincycling Please keep us all posted if they feed you this unlawful nonsense again.,Twitter for iPhone
27033541,1.25E+18,2020-04-25T14:10:28Z,@PaulBonass @DCCTraffic @dublincycling @IBIKEDublin What’s crossing Grand Canal Square like?,Twitter for iPhone
27033541,1.25E+18,2020-04-25T12:21:15Z,"Hi @DCCTraffic is there any details on the contra flow Nassau Street cycle lane which is being reported? Just curious how it’ll be accessed, I work near Stephen’s Grn &amp; live Northside so this could be really useful. Thanks! @dublincycling @IBIKEDublin cc’ing in case you know more",Twitter for iPhone
27033541,1.25E+18,2020-04-25T22:47:12Z,@Ste_Mc_Lean @IBIKEDublin There’s a good supply of Sheffield stands recently installed just around the corner on Temple St. if needed,Twitter for iPhone
229537283,1.25E+18,2020-04-25T21:56:56Z,@IBIKEDublin Parking for bike inside too I believe?,Twitter for Android
4332969615,1.25E+18,2020-04-25T13:15:07Z,@IBIKEDublin @dublincycling @Gavoogle @DCCTraffic @CByrneGreen I think the question is how will cyclists be able to access Clare street. Right turn access from Merrion Street will be important. Hopefully that is the plan.,Twitter Web App
4332969615,1.25E+18,2020-04-20T20:11:37Z,@madebycliff @FastwayIre @dublincycling @IBIKEDublin They have driven across the road to get there!,Twitter Web App
4332969615,1.25E+18,2020-04-25T21:40:23Z,@AlanDub13 @IBIKEDublin @dublincycling The driver entered your lane and in doing so they caused incovenience to a cyclist (you) while overtaking. The legislation does not say the cyclist inconvenienced must be the one who was overtaken.,Twitter Web App
4332969615,1.25E+18,2020-04-23T13:14:17Z,"@IBIKEDublin They just carry it around so they can say ""I'm a cyclist myself but...""",Twitter Web Client
4332969615,1.25E+18,2020-04-25T14:27:01Z,@CByrneGreen @IBIKEDublin @dublincycling @Gavoogle @DCCTraffic Thanks.,Twitter Web App
4332969615,1.25E+18,2020-04-23T14:29:16Z,@jayhester @dublincycling @IBIKEDublin They shouldn't be driving anywhere with a bike right now.,Twitter Web App
4332969615,1.25E+18,2020-04-24T16:45:33Z,@donna_cooney1 @IBIKEDublin @dublincycling @cyclistie Will a right turn from Merrion Street be possible?,Twitter Web App
453114375,1.25E+18,2020-04-25T20:52:42Z,@AlanDub13 @agusmartire @IBIKEDublin @dublincycling Everyone should be made ride a bike before driving a car,Twitter Web App
353195320,1.25E+18,2020-04-25T20:14:18Z,@HugoFitzpatrick @IBIKEDublin @DublinCommuters Just block it from car access at either end and both issues are resolved :D,Twitter for Android
257860933,1.25E+18,2020-04-25T19:37:34Z,@chausseedeforme @IBIKEDublin @dublincycling They teach them sht like this. https://t.co/prbxW53RfH,Twitter for Android
257860933,1.25E+18,2020-04-24T16:15:59Z,"on Monday @noteworthy_ie will publish their Bicycle Blackspots investigation online @thejournal_ie . I was interviewed on behalf @IBIKEDublin and a preview of my video is available now 📽️

check it out and watch out for the full article on monday 🚲

https://t.co/IF59uhtLtI",Twitter Web App
257860933,1.25E+18,2020-04-24T17:17:27Z,@velo_colin @IBIKEDublin @dublincycling @DublinScooter @Fergal_D5 @ccferrie @OConnorOisin @Obedebepombede @pmonahanjr @neasabh Thanks! He's really looking for that exact one to avoid the change. Appreciate the offer 👍,Twitter for Android
257860933,1.25E+18,2020-04-24T22:06:27Z,@glnlkn @IBIKEDublin @noteworthy_ie @thejournal_ie It is a rough stretch. It's something you get used to dealing with and figure out how to manage but really shouldn't have to.,Twitter for Android
257860933,1.25E+18,2020-04-22T16:15:32Z,"@donna_cooney1 @loveclontarf_ie @IBIKEDublin @dublincycling @CitizenW0lf @DublinPedaller I'm a little too far out, sadly. Have helped 3 people this week repair punctures so hopefully they'll get sorted by a nice neighbor!",Twitter for Android
257860933,1.25E+18,2020-04-24T17:09:26Z,@Obedebepombede @IBIKEDublin @dublincycling @DublinScooter @Fergal_D5 @ccferrie @OConnorOisin @velo_colin @pmonahanjr @neasabh Thanks! Will pass it on 👍,Twitter for Android
257860933,1.25E+18,2020-04-25T18:17:08Z,"@Bernieadufe @IBIKEDublin @dublincycling Yes, didn't see the baby till watching back. Will report it to traffic watch for all the good it will do",Twitter for Android
257860933,1.25E+18,2020-04-25T18:11:13Z,@Petefkil @IBIKEDublin @dublincycling 100%. Then off for a blast around Howth hill no doubt.,Twitter for Android
257860933,1.25E+18,2020-04-24T17:37:24Z,"@Bernieadufe @noteworthy_ie @thejournal_ie @IBIKEDublin They did a really good job with the video!

And the roads there are so wide. Footpaths are tiny and cars park on them too 😣",Twitter for Android
257860933,1.25E+18,2020-04-25T17:59:23Z,"@IBIKEDublin @dublincycling After looking back, I'll definitely report it to traffic watch but the station gardai have told me in the past that Im not entitled make a complaint for this type of thing",Twitter for Android
7.80E+17,1.25E+18,2020-04-25T19:34:42Z,@AlanDub13 @IBIKEDublin @dublincycling Straight back to driving school. Do they not teach this stuff? It's kind of important,Twitter for Android
219591625,1.25E+18,2020-04-25T18:08:28Z,"@AlanDub13 @IBIKEDublin @dublincycling Fuckwits, no doubt stopped at lights at Sutton Cross.",Twitter for iPhone
219591625,1.25E+18,2020-04-23T13:53:04Z,"@jayhester @dublincycling @IBIKEDublin I'm a cyclist myself , I bring my bike everywhere",Twitter for iPhone
219591625,1.25E+18,2020-04-25T19:31:41Z,"@AlanDub13 @IBIKEDublin @dublincycling Yep bring the car for a walk, the cult of motordom has to be worshipped",Twitter for iPhone
7.04E+17,1.25E+18,2020-04-24T20:52:03Z,"@donna_cooney1 @DubCityCouncil @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin Yes, but why? Who made this decision, and for what reason? Why wasn't public transport also given this favor?",Twitter Web App
